game_id,points,offense,defense,offense_mean_rank,offense_median_rank,offense_trimmed_rank,defense_mean_rank,defense_median_rank,defense_trimmed_rank,mean_rank_diff,median_rank_diff,trimmed_rank_diff,rf_pred
2,38,Hawaii,Massachusetts,119.54,120,119.8,105.98,108,106.21,13.560000000000002,12,13.590000000000003,28.988345816115704
3,58,Colorado St,Oregon St,77.44,76,77.48,115.88,117,116.31,-38.44,-41,-38.83,40.517830516898606
4,42,South Florida,San Jose St,35.43,34,35.21,125.87,126,126.27,-90.44,-92,-91.06,47.59865615316172
5,62,Stanford,Rice,17.31,16,17.12,125.18,126,125.54,-107.87,-110,-108.42,46.199441988777075
15,49,Ohio St,Indiana,4.96,5,4.88,62.31,62,62.21,-57.35,-57,-57.33,42.894422644799945
16,37,Memphis,ULM,21.31,20,21.3,108.66,109,108.85,-87.35,-89,-87.55,46.897098739369085
17,17,Minnesota,Buffalo,71.37,69,71.23,85.25,86,85.32,-13.879999999999995,-17,-14.08999999999999,27.288136632631158
18,37,Arizona St,New Mexico St,41.44,40,41.02,101.82,103,102.09,-60.379999999999995,-63,-61.07,38.56936074856918
19,61,UCF,Florida Intl,9.1,8,8.95,77.11,77,77.06,-68.01,-69,-68.11,45.995253512714925
20,59,Oklahoma St,Tulsa,19.39,18.5,19.36,104.96,107,105.16,-85.57,-88.5,-85.8,48.762258349416115
23,24,E Michigan,Charlotte,89.25,90,89.49,126.26,127,126.63,-37.010000000000005,-37,-37.14,34.39803184499251
24,30,Washington,Rutgers,11.72,11,11.48,92.08,92,92.05,-80.36,-81,-80.57,39.720135991346005
25,23,Boston College,N Illinois,30.96,29,30.52,57.87,58,57.68,-26.909999999999997,-29,-27.16,32.64288116420557
26,59,Wisconsin,Utah St,5.56,5,5.46,84.57,85,84.71,-79.00999999999999,-80,-79.25,45.604061061585966
27,17,Colorado,Colorado St,77.62,78,77.67,77.44,76,77.48,0.18000000000000682,2,0.18999999999999773,21.6846228270029
28,42,Navy,FL Atlantic,51.61,52,51.33,37.09,34,36.72,14.519999999999996,18,14.61,29.619441674975075
64,56,Clemson,Kent,2.1,2,2.05,121.62,122,121.88,-119.52000000000001,-120,-119.83,46.322403189418054
65,38,Coastal Car,Massachusetts,119.83,121,120,105.98,108,106.21,13.849999999999994,13,13.790000000000006,28.45517017828201
66,24,Alabama,Florida St,5.06,5,5.04,40.13,39,39.82,-35.07,-34,-34.78,31.814482489571766
67,31,Georgia,Appalachian St,2.73,2,2.68,71.49,72,71.44,-68.75999999999999,-70,-68.75999999999999,44.660012080942316
68,31,Marshall,Miami OH,73.74,76,73.68,97.8,98,98.05,-24.060000000000002,-22,-24.36999999999999,31.991451667853934
69,35,Michigan St,Bowling Green,20.78,18,20.55,114.81,116,115.04,-94.03,-98,-94.49000000000001,45.341758145764786
70,35,California,North Carolina,65.23,64,65.12,86.16,91,86.25,-20.929999999999993,-27,-21.129999999999995,31.112244593586876
71,35,South Carolina,NC State,38.11,36,37.84,25.34,24,25.05,12.77,12,12.790000000000003,26.29690282370898
72,52,Penn St,Akron,7.69,7,7.54,83.39,82,83.29,-75.7,-75,-75.75,47.48826320389562
73,35,Louisville,Purdue,27.51,27,27.26,44.51,43,44.28,-16.999999999999996,-16,-17.02,26.85185522008003
74,41,Auburn,Ga Southern,8.66,9,8.62,120.79,122,121.06,-112.13000000000001,-113,-112.44,45.51375515818432
75,27,LSU,BYU,21.18,21,21.07,104.12,106,104.47,-82.94,-85,-83.4,38.85332748189712
76,33,Michigan,Florida,23.2,22,22.91,69.78,70,69.85,-46.58,-48,-46.94,31.900136206042596
77,24,Illinois,Ball St,107.92,108,108.22,125.54,126,125.8,-17.620000000000005,-18,-17.58,31.531929282194955
78,24,Iowa,Wyoming,25.89,24,25.45,77.85,79,78.03,-51.959999999999994,-55,-52.58,33.32801279255706
79,43,Nebraska,Arkansas St,77.64,76,77.47,77.83,80,78.05,-0.18999999999999773,-4,-0.5799999999999983,23.46359452814726
80,31,Northwestern,Nevada,20.83,20,20.68,104.18,104,104.38,-83.35000000000001,-84,-83.69999999999999,39.34035207763125
81,56,Oklahoma,UTEP,4.97,4,4.94,129.25,130,129.59,-124.28,-126,-124.65,47.02989918084436
82,47,Mississippi,South Alabama,62.27,63,62.11,114.65,116,114.86,-52.38,-53,-52.75,38.95482733463035
83,51,Maryland,Texas,75.53,74,75.65,44.1,43,43.94,31.43,31,31.710000000000008,26.113501483679524
84,24,Boise St,Troy,29.91,29.5,29.91,48.22,46,48.03,-18.31,-16.5,-18.12,27.105587315624902
85,49,USC,W Michigan,12.62,12,12.54,78.47,79,78.33,-65.85,-67,-65.78999999999999,40.636388676358074
86,49,Notre Dame,Temple,11.16,10,10.99,74.57,74,74.6,-63.41,-64,-63.60999999999999,42.67774714210477
87,24,Kentucky,Southern Miss,57.89,58,57.59,78.7,81,78.92,-20.810000000000002,-23,-21.33,31.96590737211483
88,28,Vanderbilt,MTSU,80.34,81,80.48,92.5,94,92.62,-12.159999999999997,-13,-12.14,26.585908085818442
89,45,UCLA,Texas A&M,50.2,50,50.05,45.46,45,45.32,4.740000000000002,5,4.729999999999997,27.79410864106804
90,31,Virginia Tech,West Virginia,19.41,19,19.25,44.8,44,44.59,-25.389999999999997,-25,-25.340000000000003,32.48573752221453
91,42,Tennessee,Georgia Tech,89.17,90,89.2,48.67,48,48.54,40.5,42,40.660000000000004,25.9061002874481
94,44,Purdue,Ohio,44.51,43,44.28,62.63,63,62.51,-18.120000000000005,-20,-18.229999999999997,34.46733246219899
95,44,Oklahoma St,South Alabama,19.39,18.5,19.36,114.65,116,114.86,-95.26,-97.5,-95.5,45.87510541161418
119,21,Army,Buffalo,54.96,55,54.6,85.25,86,85.32,-30.29,-31,-30.71999999999999,27.62987761901711
120,51,Ball St,UAB,125.54,126,125.8,89.48,91,89.66,36.06,35,36.14,18.93393687301199
121,34,Wake Forest,Boston College,32.82,32,32.49,30.96,29,30.52,1.8599999999999994,3,1.9700000000000024,28.44708240674038
122,14,Clemson,Auburn,2.1,2,2.05,8.66,9,8.62,-6.5600000000000005,-7,-6.569999999999999,28.06519539029088
123,41,Duke,Northwestern,53.03,51,52.77,20.83,20,20.68,32.2,31,32.09,25.740343690998113
124,17,Old Dominion,Massachusetts,108.61,108,108.74,105.98,108,106.21,2.6299999999999955,0,2.530000000000001,23.83839720835088
125,36,Michigan,Cincinnati,23.2,22,22.91,101.84,103,101.92,-78.64,-81,-79.01,38.86747753471907
126,28,Michigan St,W Michigan,20.78,18,20.55,78.47,79,78.33,-57.69,-61,-57.78,36.22032657478435
127,23,Navy,Tulane,51.61,52,51.33,80.4,79,80.31,-28.790000000000006,-27,-28.980000000000004,30.72078418871533
128,47,Louisville,North Carolina,27.51,27,27.26,86.16,91,86.25,-58.64999999999999,-64,-58.989999999999995,39.98794263617818
129,37,NC State,Marshall,25.34,24,25.05,73.74,76,73.68,-48.39999999999999,-52,-48.63000000000001,34.254116800143976
130,31,Oklahoma,Ohio St,4.97,4,4.94,4.96,5,4.88,0.009999999999999787,-1,0.0600000000000005,26.064612452350698
131,33,Penn St,Pittsburgh,7.69,7,7.54,64.3,65,64.18,-56.61,-58,-56.64000000000001,36.440795301683124
132,16,E Michigan,Rutgers,89.25,90,89.49,92.08,92,92.05,-2.8299999999999983,-2,-2.5600000000000023,19.957257476294675
133,30,MTSU,Syracuse,92.5,94,92.62,73.23,71,73.23,19.269999999999996,23,19.39,20.832866063463744
134,34,Indiana,Virginia,62.31,62,62.21,63.33,62,63.21,-1.019999999999996,0,-1,26.3797931925894
135,56,West Virginia,East Carolina,44.8,44,44.59,107.55,108,107.72,-62.75,-64,-63.129999999999995,42.1414345681282
136,41,Alabama,Fresno St,5.06,5,5.04,46.19,43,46.03,-41.129999999999995,-38,-40.99,36.95233238338083
137,28,TCU,Arkansas,15,15,14.98,83.09,83,83.19,-68.09,-68,-68.21,40.76207870341948
138,17,UT San Antonio,Baylor,92.49,95,92.72,104.83,111,105.15,-12.340000000000003,-16,-12.430000000000007,28.895900905075216
139,20,Illinois,WKU,107.92,108,108.22,101.64,102,101.86,6.280000000000001,6,6.359999999999999,29.0876180001833
140,44,Iowa,Iowa St,25.89,24,25.45,33.95,34,33.59,-8.060000000000002,-10,-8.140000000000004,30.009249710946534
141,45,C Michigan,Kansas,67.65,67,67.57,120.93,121,121.19,-53.28,-54,-53.620000000000005,37.383037523797825
142,55,Kansas St,Charlotte,45.64,46,45.47,126.26,127,126.63,-80.62,-81,-81.16,46.33481225328679
143,31,South Carolina,Missouri,38.11,36,37.84,48.54,51,48.45,-10.43,-15,-10.61,27.55846685516808
144,54,SMU,North Texas,58.7,59,58.42,65.82,64,65.71,-7.11999999999999,-5,-7.289999999999992,34.77009863298149
145,56,Texas,San Jose St,44.1,43,43.94,125.87,126,126.27,-81.77000000000001,-83,-82.33,46.12994752866489
146,66,Tulsa,ULL,104.96,107,105.16,115.28,117,115.54,-10.320000000000007,-10,-10.38000000000001,33.082800895144814
147,31,Wisconsin,FL Atlantic,5.56,5,5.46,37.09,34,36.72,-31.530000000000005,-29,-31.259999999999998,32.10506048937267
148,19,Utah,BYU,49.68,52,49.5,104.12,106,104.47,-54.440000000000005,-54,-54.97,32.99084827063873
149,37,Colorado,Texas St,77.62,78,77.67,126.47,127,126.77,-48.849999999999994,-49,-49.099999999999994,33.59839122960656
150,30,New Mexico St,New Mexico,101.82,103,102.09,113.56,114,113.77,-11.740000000000009,-11,-11.679999999999993,30.33387308667624
151,31,Rice,UTEP,125.18,126,125.54,129.25,130,129.59,-4.069999999999993,-4,-4.049999999999997,21.952421303706494
152,19,Houston,Arizona,48.13,47,47.77,50.7,50,50.5,-2.5700000000000003,-3,-2.729999999999997,27.585585585585587
153,30,San Diego St,Arizona St,34.67,33,34.41,41.44,40,41.02,-6.769999999999996,-7,-6.6100000000000065,28.865170429691442
154,44,UNLV,Idaho,102.19,102,102.21,112.71,114,112.86,-10.519999999999996,-12,-10.650000000000006,31.31693367459791
155,37,Toledo,Nevada,32.47,31,32.14,104.18,104,104.38,-71.71000000000001,-73,-72.24,39.504974761474045
156,42,Oregon,Nebraska,39.78,39,39.66,77.64,76,77.47,-37.86,-37,-37.81,39.217266918846754
157,48,Minnesota,Oregon St,71.37,69,71.23,115.88,117,116.31,-44.50999999999999,-48,-45.08,42.8110604792461
158,56,UCLA,Hawaii,50.2,50,50.05,119.54,120,119.8,-69.34,-70,-69.75,45.94363162802662
159,42,USC,Stanford,12.62,12,12.54,17.31,16,17.12,-4.6899999999999995,-4,-4.580000000000002,29.565754882323485
160,47,Washington St,Boise St,24.7,23,24.64,29.91,29.5,29.91,-5.210000000000001,-6.5,-5.27,27.478162314028477
161,57,Mississippi St,Louisiana Tech,26.12,27,26.12,88.91,91,88.99,-62.78999999999999,-64,-62.86999999999999,40.187224212989015
162,20,Georgia,Notre Dame,2.73,2,2.68,11.16,10,10.99,-8.43,-8,-8.31,31.912591316553417
163,28,Boise St,New Mexico,29.91,29.5,29.91,113.56,114,113.77,-83.65,-84.5,-83.86,41.77737059092991
164,47,South Florida,Illinois,35.43,34,35.21,107.92,108,108.22,-72.49000000000001,-74,-73.00999999999999,44.427692590212104
165,29,Temple,Massachusetts,74.57,74,74.6,105.98,108,106.21,-31.41000000000001,-34,-31.61,34.152439587501924
166,63,Arizona,UTEP,50.7,50,50.5,129.25,130,129.59,-78.55,-80,-79.09,48.24028957720406
181,41,Iowa St,Akron,33.95,34,33.59,83.39,82,83.29,-49.44,-48,-49.7,38.39952968132895
182,49,Notre Dame,Boston College,11.16,10,10.99,30.96,29,30.52,-19.8,-19,-19.53,36.895361864216895
183,34,Duke,Baylor,53.03,51,52.77,104.83,111,105.15,-51.8,-60,-52.38,34.13253539173099
184,64,Virginia Tech,East Carolina,19.41,19,19.25,107.55,108,107.72,-88.14,-89,-88.47,49.926722601963135
185,26,Florida,Tennessee,69.78,70,69.85,89.17,90,89.2,-19.39,-20,-19.35000000000001,30.605465800996527
186,47,Clemson,Louisville,2.1,2,2.05,27.51,27,27.26,-25.41,-25,-25.21,35.493173129437466
187,21,Marshall,Kent,73.74,76,73.68,121.62,122,121.88,-47.88000000000001,-46,-48.19999999999999,35.78700752472645
188,21,Cincinnati,Miami OH,101.84,103,101.92,97.8,98,98.05,4.040000000000006,5,3.8700000000000045,24.11382361916387
189,29,Michigan,Air Force,23.2,22,22.91,91.62,92,91.63,-68.42,-70,-68.72,38.097282751762265
190,42,Ohio,Kansas,62.63,63,62.51,120.93,121,121.19,-58.300000000000004,-58,-58.68,44.83895007584251
191,38,Ohio St,Army,4.96,5,4.88,54.96,55,54.6,-50,-50,-49.72,38.87377353487139
192,53,North Carolina,Old Dominion,86.16,91,86.25,108.61,108,108.74,-22.450000000000003,-17,-22.489999999999995,37.629939038157595
193,56,Penn St,Georgia St,7.69,7,7.54,105.35,106,105.64,-97.66,-99,-98.1,49.057388497470434
194,59,Oklahoma St,Pittsburgh,19.39,18.5,19.36,64.3,65,64.18,-44.91,-46.5,-44.82000000000001,33.36441201929022
195,23,Kentucky,South Carolina,57.89,58,57.59,38.11,36,37.84,19.78,22,19.75,24.889393114297814
196,41,Syracuse,C Michigan,73.23,71,73.23,67.65,67,67.57,5.579999999999998,4,5.660000000000011,31.375069888799157
197,54,Toledo,Tulsa,32.47,31,32.14,104.96,107,105.16,-72.49,-76,-73.02,41.155729555058414
198,38,Virginia,Connecticut,63.33,62,63.21,108.29,109,108.49,-44.96000000000001,-47,-45.279999999999994,41.548717792717426
199,46,Wake Forest,Utah St,32.82,32,32.49,84.57,85,84.71,-51.74999999999999,-53,-52.21999999999999,37.22878523470082
200,37,W Michigan,Idaho,78.47,79,78.33,112.71,114,112.86,-34.239999999999995,-35,-34.53,35.23231067725702
201,41,Alabama,Colorado St,5.06,5,5.04,77.44,76,77.48,-72.38,-71,-72.44,45.740526653821455
202,38,Houston,Rice,48.13,47,47.77,125.18,126,125.54,-77.05000000000001,-79,-77.77000000000001,46.65976751695189
203,31,Iowa,North Texas,25.89,24,25.45,65.82,64,65.71,-39.92999999999999,-40,-40.25999999999999,31.665973141668243
204,28,Southern Miss,ULM,78.7,81,78.92,108.66,109,108.85,-29.959999999999994,-28,-29.929999999999993,36.57906638168696
205,48,Memphis,UCLA,21.31,20,21.3,50.2,50,50.05,-28.890000000000004,-30,-28.749999999999996,35.05447964950156
206,34,Minnesota,MTSU,71.37,69,71.23,92.5,94,92.62,-21.129999999999995,-25,-21.39,30.655792592592594
207,37,Mississippi St,LSU,26.12,27,26.12,21.18,21,21.07,4.940000000000001,6,5.050000000000001,26.00306370613689
208,35,Purdue,Missouri,44.51,43,44.28,48.54,51,48.45,-4.030000000000001,-8,-4.170000000000002,30.458229759919448
209,21,N Illinois,Nebraska,57.87,58,57.68,77.64,76,77.47,-19.770000000000003,-18,-19.79,32.71635704576348
210,49,Northwestern,Bowling Green,20.83,20,20.68,114.81,116,115.04,-93.98,-96,-94.36000000000001,45.89256795835743
211,56,Oklahoma,Tulane,4.97,4,4.94,80.4,79,80.31,-75.43,-75,-75.37,47.109016670248366
212,56,TCU,SMU,15,15,14.98,58.7,59,58.42,-43.7,-44,-43.44,35.471914867888025
213,45,Texas A&M,ULL,45.46,45,45.32,115.28,117,115.54,-69.82,-72,-70.22,44.24550861298573
214,20,Appalachian St,Texas St,71.49,72,71.44,126.47,127,126.77,-54.980000000000004,-55,-55.33,32.77216012477255
215,52,Texas Tech,Arizona St,53.54,53,53.32,41.44,40,41.02,12.100000000000001,13,12.299999999999997,29.293296177839704
216,30,UAB,Coastal Car,89.48,91,89.66,119.83,121,120,-30.349999999999994,-30,-30.340000000000003,34.560207539813455
217,14,Vanderbilt,Kansas St,80.34,81,80.48,45.64,46,45.47,34.7,35,35.010000000000005,20.666552985676194
218,23,Louisiana Tech,WKU,88.91,91,88.99,101.64,102,101.86,-12.730000000000004,-11,-12.870000000000005,28.749766488896924
219,40,Wisconsin,BYU,5.56,5,5.46,104.12,106,104.47,-98.56,-101,-99.01,47.3639507371231
220,27,Troy,New Mexico St,48.22,46,48.03,101.82,103,102.09,-53.599999999999994,-57,-54.06,30.999234303215925
221,54,Utah,San Jose St,49.68,52,49.5,125.87,126,126.27,-76.19,-74,-76.77,49.17259613775561
222,27,California,Mississippi,65.23,64,65.12,62.27,63,62.11,2.960000000000001,1,3.010000000000005,26.164457294005476
223,27,USC,Texas,12.62,12,12.54,44.1,43,43.94,-31.480000000000004,-31,-31.4,30.9864662591992
224,48,Washington,Fresno St,11.72,11,11.48,46.19,43,46.03,-34.47,-32,-34.55,33.377792195754935
225,52,Washington St,Oregon St,24.7,23,24.64,115.88,117,116.31,-91.17999999999999,-94,-91.67,45.71902339776195
226,49,Oregon,Wyoming,39.78,39,39.66,77.85,79,78.03,-38.06999999999999,-40,-38.370000000000005,39.24602850042468
227,20,San Diego St,Stanford,34.67,33,34.41,17.31,16,17.12,17.360000000000003,17,17.289999999999996,19.980487955719102
228,43,South Florida,Temple,35.43,34,35.21,74.57,74,74.6,-39.13999999999999,-40,-39.38999999999999,39.94833832099543
229,30,Utah,Arizona,49.68,52,49.5,50.7,50,50.5,-1.0200000000000031,2,-1,29.130440231865894
230,42,Virginia,Boise St,63.33,62,63.21,29.91,29.5,29.91,33.42,32.5,33.3,23.702955573455604
234,20,Wake Forest,Appalachian St,32.82,32,32.49,71.49,72,71.44,-38.669999999999995,-40,-38.949999999999996,34.10104698507077
235,34,Buffalo,FL Atlantic,85.25,86,85.32,37.09,34,36.72,48.16,52,48.599999999999994,20.395713891528956
236,31,Miami OH,C Michigan,97.8,98,98.05,67.65,67,67.57,30.14999999999999,31,30.480000000000004,25.856537322736482
237,28,Georgia St,Charlotte,105.35,106,105.64,126.26,127,126.63,-20.91000000000001,-21,-20.989999999999995,33.13419940522773
238,34,Clemson,Boston College,2.1,2,2.05,30.96,29,30.52,-28.86,-27,-28.47,34.693746561525764
239,27,Ohio,E Michigan,62.63,63,62.51,89.25,90,89.49,-26.619999999999997,-27,-26.979999999999997,31.437679856115107
240,27,NC State,Florida St,25.34,24,25.05,40.13,39,39.82,-14.790000000000003,-15,-14.77,28.68056104907658
241,31,Georgia,Mississippi St,2.73,2,2.68,26.12,27,26.12,-23.39,-25,-23.44,35.137316688886195
242,35,Georgia Tech,Pittsburgh,48.67,48,48.54,64.3,65,64.18,-15.629999999999995,-17,-15.640000000000008,32.453912676650496
243,52,Indiana,Ga Southern,62.31,62,62.21,120.79,122,121.06,-58.480000000000004,-60,-58.85,44.861969782127154
244,28,Florida,Kentucky,69.78,70,69.85,57.89,58,57.59,11.89,12,12.259999999999991,30.02231807951988
245,42,Louisville,Kent,27.51,27,27.26,121.62,122,121.88,-94.11,-95,-94.61999999999999,46.42056405269207
246,38,UCF,Maryland,9.1,8,8.95,75.53,74,75.65,-66.43,-66,-66.7,43.55052341252429
247,52,Miami FL,Toledo,12.94,12,12.89,32.47,31,32.14,-19.53,-19,-19.25,34.0965348091315
248,38,Notre Dame,Michigan St,11.16,10,10.99,20.78,18,20.55,-9.620000000000001,-8,-9.56,34.63361788088101
249,42,Navy,Cincinnati,51.61,52,51.33,101.84,103,101.92,-50.230000000000004,-51,-50.59,35.12391437308869
250,27,Duke,North Carolina,53.03,51,52.77,86.16,91,86.25,-33.129999999999995,-40,-33.48,28.017802122560767
251,54,Ohio St,UNLV,4.96,5,4.88,102.19,102,102.21,-97.23,-97,-97.33,48.41721220817266
252,28,Michigan,Purdue,23.2,22,22.91,44.51,43,44.28,-21.31,-21,-21.37,29.875972747918244
253,17,South Carolina,Louisiana Tech,38.11,36,37.84,88.91,91,88.99,-50.8,-55,-51.14999999999999,32.105387639759186
254,17,Tennessee,Massachusetts,89.17,90,89.2,105.98,108,106.21,-16.810000000000002,-18,-17.00999999999999,30.360169491525422
255,38,Virginia Tech,Old Dominion,19.41,19,19.25,108.61,108,108.74,-89.2,-89,-89.49,47.32356933844158
256,49,Oklahoma,Baylor,4.97,4,4.94,104.83,111,105.15,-99.86,-107,-100.21000000000001,47.51821900566394
257,27,Texas Tech,Houston,53.54,53,53.32,48.13,47,47.77,5.409999999999997,6,5.549999999999997,30.31036486527816
258,21,Penn St,Iowa,7.69,7,7.54,25.89,24,25.45,-18.2,-17,-17.91,33.92865794215828
259,56,West Virginia,Kansas,44.8,44,44.59,120.93,121,121.19,-76.13000000000001,-77,-76.6,46.17109338338808
260,35,LSU,Syracuse,21.18,21,21.07,73.23,71,73.23,-52.050000000000004,-50,-52.160000000000004,34.35998024002557
261,56,ULM,ULL,108.66,109,108.85,115.28,117,115.54,-6.6200000000000045,-8,-6.690000000000012,30.041298238398795
262,24,MTSU,Bowling Green,92.5,94,92.62,114.81,116,115.04,-22.310000000000002,-22,-22.42,34.20355225371457
263,51,Auburn,Missouri,8.66,9,8.62,48.54,51,48.45,-39.879999999999995,-42,-39.830000000000005,37.23260116986988
264,27,Nebraska,Rutgers,77.64,76,77.47,92.08,92,92.05,-14.439999999999998,-16,-14.579999999999998,25.67486182004893
265,46,North Texas,UAB,65.82,64,65.71,89.48,91,89.66,-23.66000000000001,-27,-23.950000000000003,32.1569681573817
266,44,TCU,Oklahoma St,15,15,14.98,19.39,18.5,19.36,-4.390000000000001,-3.5,-4.379999999999999,30.374089796424254
267,13,Florida Intl,Rice,77.11,77,77.06,125.18,126,125.54,-48.07000000000001,-49,-48.480000000000004,33.13774861046006
268,44,SMU,Arkansas St,58.7,59,58.42,77.83,80,78.05,-19.129999999999995,-21,-19.629999999999995,34.04023397604531
269,29,Idaho,South Alabama,112.71,114,112.86,114.65,116,114.86,-1.940000000000012,-2,-2,22.54385964912281
270,50,Texas A&M,Arkansas,45.46,45,45.32,83.09,83,83.19,-37.63,-38,-37.87,38.347506425062626
271,44,UT San Antonio,Texas St,92.49,95,92.72,126.47,127,126.77,-33.980000000000004,-32,-34.05,33.959263885926696
272,22,Troy,Akron,48.22,46,48.03,83.39,82,83.29,-35.17,-36,-35.260000000000005,28.546984707127056
273,21,Tulane,Army,80.4,79,80.31,54.96,55,54.6,25.440000000000005,24,25.71,24.033346481779287
274,16,New Mexico,Tulsa,113.56,114,113.77,104.96,107,105.16,8.600000000000009,7,8.61,26.93942928930366
275,59,Alabama,Vanderbilt,5.06,5,5.04,80.34,81,80.48,-75.28,-76,-75.44,46.58872537095597
276,33,WKU,Ball St,101.64,102,101.86,125.54,126,125.8,-23.900000000000006,-24,-23.939999999999998,34.514074209468106
277,37,Washington,Colorado,11.72,11,11.48,77.62,78,77.67,-65.9,-67,-66.19,40.57759389707466
278,41,New Mexico St,UTEP,101.82,103,102.09,129.25,130,129.59,-27.430000000000007,-27,-27.5,34.202079131109386
279,28,Wyoming,Hawaii,77.85,79,78.03,119.54,120,119.8,-41.69000000000001,-41,-41.769999999999996,42.31634006632499
280,37,Arizona St,Oregon,41.44,40,41.02,39.78,39,39.66,1.6599999999999966,1,1.3600000000000065,28.848074006672732
281,30,USC,California,12.62,12,12.54,65.23,64,65.12,-52.61000000000001,-52,-52.580000000000005,34.625979092377555
282,61,Utah St,San Jose St,84.57,85,84.71,125.87,126,126.27,-41.30000000000001,-41,-41.56,41.391608180058086
283,58,Stanford,UCLA,17.31,16,17.12,50.2,50,50.05,-32.89,-34,-32.92999999999999,32.84394914262845
284,45,Washington St,Nevada,24.7,23,24.64,104.18,104,104.38,-79.48,-81,-79.74,39.11176257253385
285,28,San Diego St,Air Force,34.67,33,34.41,91.62,92,91.63,-56.95,-59,-57.22,31.958830043645364
286,41,East Carolina,Connecticut,107.55,108,107.72,108.29,109,108.49,-0.7400000000000091,-1,-0.769999999999996,24.59687934497142
287,17,Texas,Iowa St,44.1,43,43.94,33.95,34,33.59,10.149999999999999,9,10.349999999999994,23.260916345377925
288,31,Miami FL,Duke,12.94,12,12.89,53.03,51,52.77,-40.09,-39,-39.88,35.285252089512
289,28,Nebraska,Illinois,77.64,76,77.47,107.92,108,108.22,-30.28,-32,-30.75,34.44233875978625
290,30,Washington St,USC,24.7,23,24.64,12.62,12,12.54,12.08,11,12.100000000000001,23.142987392712296
291,40,Utah St,BYU,84.57,85,84.71,104.12,106,104.47,-19.55000000000001,-21,-19.760000000000005,36.22594168836943
293,28,Boston College,C Michigan,30.96,29,30.52,67.65,67,67.57,-36.690000000000005,-38,-37.05,30.19878803023677
294,34,Akron,Bowling Green,83.39,82,83.29,114.81,116,115.04,-31.42,-34,-31.75,34.09841392880568
295,38,Marshall,Cincinnati,73.74,76,73.68,101.84,103,101.92,-28.10000000000001,-27,-28.239999999999995,35.02686140657247
296,61,South Florida,East Carolina,35.43,34,35.21,107.55,108,107.72,-72.12,-74,-72.50999999999999,44.65782575173477
297,30,Florida Intl,Charlotte,77.11,77,77.06,126.26,127,126.63,-49.150000000000006,-50,-49.56999999999999,33.493265884778964
298,38,Florida,Vanderbilt,69.78,70,69.85,80.34,81,80.48,-10.560000000000002,-11,-10.63000000000001,30.588805133316722
299,38,FL Atlantic,MTSU,37.09,34,36.72,92.5,94,92.62,-55.41,-60,-55.900000000000006,31.236009099772506
300,33,Georgia Tech,North Carolina,48.67,48,48.54,86.16,91,86.25,-37.489999999999995,-43,-37.71,36.15889148412348
301,27,Buffalo,Kent,85.25,86,85.32,121.62,122,121.88,-36.370000000000005,-36,-36.56,34.398975986586024
302,24,Kentucky,E Michigan,57.89,58,57.59,89.25,90,89.49,-31.36,-32,-31.89999999999999,27.5653908719806
303,58,Ohio,Massachusetts,62.63,63,62.51,105.98,108,106.21,-43.35,-45,-43.699999999999996,42.86950453593859
304,17,Michigan St,Iowa,20.78,18,20.55,25.89,24,25.45,-5.109999999999999,-6,-4.899999999999999,25.946136057043745
305,33,NC State,Syracuse,25.34,24,25.05,73.23,71,73.23,-47.89,-47,-48.18000000000001,33.76717427038427
306,45,Penn St,Indiana,7.69,7,7.54,62.31,62,62.21,-54.620000000000005,-55,-54.67,37.55387924011861
307,42,Pittsburgh,Rice,64.3,65,64.18,125.18,126,125.54,-60.88000000000001,-61,-61.36,44.48389164930277
308,56,Ohio St,Rutgers,4.96,5,4.88,92.08,92,92.05,-87.12,-87,-87.17,48.57039353500325
309,20,Houston,Temple,48.13,47,47.77,74.57,74,74.6,-26.43999999999999,-27,-26.82999999999999,30.75958921059144
310,41,Georgia,Tennessee,2.73,2,2.68,89.17,90,89.2,-86.44,-88,-86.52,48.862514099511216
311,31,Clemson,Virginia Tech,2.1,2,2.05,19.41,19,19.25,-17.31,-17,-17.2,33.851581286336106
312,26,Florida St,Wake Forest,40.13,39,39.82,32.82,32,32.49,7.310000000000002,7,7.329999999999998,25.524534738509335
313,55,W Michigan,Ball St,78.47,79,78.33,125.54,126,125.8,-47.07000000000001,-47,-47.47,41.026012020224506
314,66,Alabama,Mississippi,5.06,5,5.04,62.27,63,62.11,-57.21,-58,-57.07,42.6926071344676
315,42,Arkansas,New Mexico St,83.09,83,83.19,101.82,103,102.09,-18.72999999999999,-20,-18.900000000000006,35.056717198118136
316,49,Auburn,Mississippi St,8.66,9,8.62,26.12,27,26.12,-17.46,-18,-17.5,35.668897157687375
317,33,Kansas St,Baylor,45.64,46,45.47,104.83,111,105.15,-59.19,-65,-59.68000000000001,37.7118370192003
318,24,Troy,LSU,48.22,46,48.03,21.18,21,21.07,27.04,25,26.96,25.369480623894518
319,34,Louisiana Tech,South Alabama,88.91,91,88.99,114.65,116,114.86,-25.74000000000001,-25,-25.870000000000005,35.19218113207547
320,51,ULM,Coastal Car,108.66,109,108.85,119.83,121,120,-11.170000000000002,-12,-11.150000000000006,32.619583140953765
321,31,Maryland,Minnesota,75.53,74,75.65,71.37,69,71.23,4.159999999999997,5,4.420000000000002,26.979689773677205
